a,dureeFeu,ecarts
2.35,24.6,150.35405077640016
2.35,24.8,83.45137286784555
2.35,25.0,98.82239879331374
2.35,25.2,113.00639839921382
2.35,25.4,122.52318948933123
2.35,25.6,105.50356083468085
2.35,25.8,109.95294133174818
2.35,26.0,117.32165257633875
2.35,26.2,127.8529431563104
2.35,26.4,141.19909450238362
2.35,26.6,155.8039292681894
2.35,26.8,173.36093739948222
2.35,27.0,191.2450104102175
2.35,27.2,212.68929942142853
2.35,27.4,187.3198829811064
2.35,27.6,176.0585556952535
2.35,27.8,149.79924989975564
2.35,28.0,163.76596138117097
2.35,28.200000000000003,51.948792574234915
2.35,28.4,61.952484272070635
2.35,28.6,71.41322498364305
2.35,28.8,81.77019982007417
2.35,29.0,90.82118915717896
2.35,29.200000000000003,104.57471841599619
2.35,29.4,116.51270535491227
2.35,29.6,132.3573388993766
2.35,29.8,147.43847987085545
2.35,30.0,164.614908388703
2.35,30.200000000000003,184.027058564462
2.35,30.4,201.71913852731421
2.35,30.6,220.10652970588254
2.35,30.8,236.12192012962453
2.35,31.0,206.989741148236
2.35,31.200000000000003,187.71767769573717
2.35,31.4,157.45573624810552
2.35,31.6,166.58132611966607
2.35,31.8,47.985915254745116
2.35,32.0,53.648933533384344
2.35,32.2,60.426504076447415
2.35,32.4,68.09937485729901
2.35,32.6,77.17066323641009
2.35,32.8,87.24413840834488
2.35,33.0,99.43418183225182
2.35,33.2,112.3768253762533
2.35,33.4,127.12860171403895
2.35,33.6,142.7113778574591
2.35,33.8,159.1307326126519
2.35,34.0,177.5216470152439
2.35,34.2,195.96517680456844
2.35,34.4,214.21452045360627
2.35,34.6,182.07044654696068
2.35,34.8,163.5433547632826
2.35,35.0,170.81572890318068
2.35,35.2,157.29036838354682
2.35,35.4,82.43221897528261
2.35,35.6,93.4084144335601
2.35,35.8,102.52118670011518
2.35,36.0,110.5617573270865
2.35,36.2,118.70209397571107
2.35,36.400000000000006,127.94347522171594
2.35,36.6,136.15614212564785
2.35,36.8,145.74457794461227
2.35,37.0,155.86142287239008
2.35,37.2,167.83498894102485
2.35,37.400000000000006,180.30025814040852
2.35,37.6,194.51094497034998
2.35,37.8,167.1619829317867
2.35,38.0,171.3146019463179
2.35,38.2,156.45632385627192
2.35,38.400000000000006,135.72322696027985
2.35,38.6,152.4995426548559
2.35,38.8,81.64755174020749
2.35,39.0,97.78116561108541
2.35,39.2,113.7670486588303
2.35,39.400000000000006,128.42696639067157
2.35,39.6,142.98752346266366
2.35,39.8,156.26239589604472
2.375,20.0,265.7504089558475
2.375,20.2,219.26406342136366
2.375,20.4,210.7739330216869
2.375,20.6,179.5814414230804
2.375,20.8,201.40593034571137
2.375,21.0,68.45239397445066
2.375,21.2,82.95559417697231
2.375,21.4,93.66497281373239
2.375,21.6,104.03990134956872
2.375,21.8,116.70459584851399
2.375,22.0,131.97019905577076
2.375,22.2,148.0314358222219
2.375,22.4,165.69251032921113
2.375,22.6,185.35289734500253
2.375,22.8,204.00345165859565
2.375,23.0,219.8772044018912
2.375,23.2,235.77246930969463
2.375,23.4,249.2932122792197
2.375,23.6,247.9713175010875
2.375,23.8,219.0486630190282
2.375,24.0,195.10251703091146
2.375,24.2,168.16296174596025
2.375,24.4,186.7299409610782
2.375,24.6,66.45772356158209
2.375,24.8,83.09974234314575
2.375,25.0,98.66577821195533
2.375,25.2,112.92937002569144
2.375,25.4,122.46699578284907
2.375,25.6,105.52983389514674
2.375,25.8,109.83645177761107
2.375,26.0,117.0965327517009
2.375,26.2,127.71819927754069
2.375,26.4,140.793823910098
2.375,26.6,155.4229068758224
2.375,26.8,173.05807074623758
2.375,27.0,191.0584047681157
2.375,27.2,200.71921814090632
2.375,27.4,182.4695982856911
2.375,27.6,164.2758791269427
2.375,27.8,149.54730514089388
2.375,28.0,163.26720124527253
2.375,28.200000000000003,51.752280707960345
2.375,28.4,61.78005485890779
2.375,28.6,71.2004781761189
2.375,28.8,81.53717928452994
2.375,29.0,90.56867081550675
2.375,29.200000000000003,104.10514575435111
2.375,29.4,116.35149430029429
2.375,29.6,131.8717705562217
2.375,29.8,146.9502586337572
2.375,30.0,164.1102990362624
2.375,30.200000000000003,183.54910345129858
2.375,30.4,201.33413133898634
2.375,30.6,220.2347068300921
2.375,30.8,219.58788990640446
2.375,31.0,198.69286821764717
2.375,31.200000000000003,158.35440945548163
2.375,31.4,156.89630187229935
2.375,31.6,166.4587820125355
2.375,31.8,48.01895082859143
2.375,32.0,53.60511606844281
2.375,32.2,60.32939644847222
2.375,32.4,68.04172883691334
2.375,32.6,76.98629109604073
2.375,32.8,87.31394977566345
2.375,33.0,99.37007896493324
2.375,33.2,112.02977544423149
2.375,33.4,127.0720193885557
2.375,33.6,142.43650928352073
2.375,33.8,159.01032312828062
2.375,34.0,177.062995602127
2.375,34.2,195.96086594688552
2.375,34.4,192.5765162674906
2.375,34.6,176.8997265723353
2.375,34.8,155.5189213778017
2.375,35.0,170.5686915948976
2.375,35.2,85.94620551524817
2.375,35.4,82.24741809057504
2.375,35.6,93.21392191480494
2.375,35.8,102.49601787000849
2.375,36.0,110.372458702089
2.375,36.2,118.50862921664198
2.375,36.400000000000006,127.66038977680124
2.375,36.6,135.87530109122062
2.375,36.8,145.75531364138087
2.375,37.0,155.8937392934075
2.375,37.2,167.41625056576981
2.375,37.400000000000006,180.05548508625506
2.375,37.6,195.34418654859303
2.375,37.8,167.4724330869111
2.375,38.0,149.35551836924165
2.375,38.2,148.94804428232476
2.375,38.400000000000006,135.5808980599018
2.375,38.6,152.2265455863865
2.375,38.8,81.40035101888584
2.375,39.0,97.5716806785132
2.375,39.2,113.49235775690894
2.375,39.400000000000006,128.31545550069947
2.375,39.6,142.7656256799259
2.375,39.8,156.02751042572473
2.4,20.0,244.04643405596974
2.4,20.2,197.02004506049653
2.4,20.4,160.82023897771757
2.4,20.6,179.54410178514337
2.4,20.8,196.13843670695576
2.4,21.0,68.37078937320689
2.4,21.2,82.87378944534281
2.4,21.4,93.60136690332926
2.4,21.6,103.98275695498795
2.4,21.8,116.52081698385433
2.4,22.0,131.93126020891398
2.4,22.2,148.0516337265705
2.4,22.4,165.47249487350626
2.4,22.6,185.19381201836936
2.4,22.8,203.85103074587767
2.4,23.0,219.82618486729328
2.4,23.2,235.672200746131
2.4,23.4,249.79551101916908
2.4,23.6,237.6610004882918
2.4,23.8,190.91381413840114
2.4,24.0,151.69324750852888
2.4,24.2,168.28232894310347
2.4,24.4,173.9604528861703
2.4,24.6,66.28227390972904
2.4,24.8,82.75794079998956
2.4,25.0,98.4899839430345
2.4,25.2,112.78246158661852
2.4,25.4,122.3439429646667
2.4,25.6,105.47434449109764
2.4,25.8,109.69587422744353
2.4,26.0,116.828084375277
2.4,26.2,127.53695247435346
2.4,26.4,140.389073604244
2.4,26.6,155.1089298774263
2.4,26.8,172.88681159918136
2.4,27.0,191.0387717631759
2.4,27.2,186.92633404300577
2.4,27.4,157.01789892022578
2.4,27.6,133.36006473033655
2.4,27.8,149.30626186705527
2.4,28.0,145.92139996357298
2.4,28.200000000000003,51.552608665545954
2.4,28.4,61.63041170218974
2.4,28.6,70.99005905333264
2.4,28.8,81.38740132942183
2.4,29.0,90.32741087183689
2.4,29.200000000000003,103.68809297200403
2.4,29.4,116.2101962093896
2.4,29.6,131.38527503630246
2.4,29.8,146.51397147515624
2.4,30.0,163.66302618331085
2.4,30.200000000000003,183.08693419588982
2.4,30.4,200.99862857893402
2.4,30.6,220.5175573947512
2.4,30.8,209.06543174278687
2.4,31.0,172.71012488289585
2.4,31.200000000000003,146.09733949769213
2.4,31.4,156.3770043391084
2.4,31.6,111.7174381086982
2.4,31.8,48.022327108498274
2.4,32.0,53.5671061227326
2.4,32.2,60.25412474593693
2.4,32.4,68.07996450126547
2.4,32.6,76.80403379376742
2.4,32.8,87.23699912650846
2.4,33.0,99.244544950159
2.4,33.2,111.80691879889042
2.4,33.4,126.9917072289097
2.4,33.6,142.1016997642427
2.4,33.8,158.83466869994993
2.4,34.0,176.6861668445119
2.4,34.2,196.15468036401973
2.4,34.4,187.3132988447025
2.4,34.6,163.8750552151699
2.4,34.8,155.21038540560562
2.4,35.0,170.22400651789545
2.4,35.2,71.47831270604594
2.4,35.4,82.05956718626231
2.4,35.6,93.01713438782247
2.4,35.8,102.43392964526551
2.4,36.0,110.21031261487025
2.4,36.2,118.32909064962313
2.4,36.400000000000006,127.55120958473967
2.4,36.6,135.66733916489784
2.4,36.8,145.7433789211347
2.4,37.0,155.80863182482875
2.4,37.2,167.03334723335706
2.4,37.400000000000006,180.32838964410257
2.4,37.6,196.9991688068487
2.4,37.8,164.81076241896793
2.4,38.0,152.09356076697784
2.4,38.2,120.38899980731583
2.4,38.400000000000006,135.51746802909474
2.4,38.6,134.3162999134375
2.4,38.8,81.15867820815214
2.4,39.0,97.35914113370359
2.4,39.2,113.22408958803717
2.4,39.400000000000006,128.3505879166768
2.4,39.6,142.54633402387026
2.4,39.8,155.78826377100827
2.425,20.0,235.73979405980862
2.425,20.2,197.39015560270934
2.425,20.4,160.73636440477128
2.425,20.6,179.57863741427462
2.425,20.8,195.94360977536326
2.425,21.0,68.29109325607672
2.425,21.2,82.78605307603782
2.425,21.4,93.53961359258331
2.425,21.6,103.85697457984067
2.425,21.8,116.31230841631722
2.425,22.0,131.82569636408277
2.425,22.2,148.04809572468824
2.425,22.4,165.26001757533066
2.425,22.6,185.08654744589353
2.425,22.8,203.72691651784032
2.425,23.0,219.90744983470893
2.425,23.2,235.62033483806206
2.425,23.4,250.4445384549053
2.425,23.6,213.53667694023744
2.425,23.8,190.70872909611856
2.425,24.0,151.5412264636763
2.425,24.2,168.2582355048093
2.425,24.4,173.6947692621892
2.425,24.6,66.09394673374223
2.425,24.8,82.4645969308085
2.425,25.0,98.41742899529706
2.425,25.2,112.65444942057675
2.425,25.4,122.25385251974996
2.425,25.6,105.42567597642955
2.425,25.8,109.6187635639034
2.425,26.0,116.6244552148195
2.425,26.2,127.34375178421016
2.425,26.4,140.18099783968114
2.425,26.6,154.87645485835642
2.425,26.8,172.70493905777113
2.425,27.0,191.2287295992576
2.425,27.2,181.89952900757012
2.425,27.4,157.23625723574276
2.425,27.6,133.16165727963806
2.425,27.8,148.93387284570554
2.425,28.0,40.38883242776834
2.425,28.200000000000003,51.35455574297091
2.425,28.4,61.448048711030104
2.425,28.6,70.90253537203543
2.425,28.8,81.27519559910951
2.425,29.0,90.06700044563875
2.425,29.200000000000003,103.22904155071797
2.425,29.4,116.04383399072178
2.425,29.6,130.83300588481274
2.425,29.8,146.29980793853807
2.425,30.0,163.2417988553219
2.425,30.200000000000003,182.8333375600736
2.425,30.4,200.73914137829226
2.425,30.6,220.88330538068226
2.425,30.8,192.51247080724744
2.425,31.0,173.34983068294164
2.425,31.200000000000003,145.81729959312855
2.425,31.4,155.89101308394282
2.425,31.6,42.237944705906116
2.425,31.8,48.04895437197842
2.425,32.0,53.533216568859935
2.425,32.2,60.16154507032033
2.425,32.4,68.10836030401188
2.425,32.6,76.64172284953204
2.425,32.8,86.99383820794641
2.425,33.0,98.91297506323349
2.425,33.2,111.4997442953433
2.425,33.4,126.77705144076779
2.425,33.6,141.74294319411217
2.425,33.8,158.58831874820336
2.425,34.0,176.39110633688878
2.425,34.2,196.52507054642754
2.425,34.4,164.38226620250242
2.425,34.6,141.0637171432365
2.425,34.8,155.15926160095006
2.425,35.0,145.95028132824575
2.425,35.2,71.2802309108412
2.425,35.4,81.8708189546963
2.425,35.6,92.81977326364631
2.425,35.8,102.27475693162225
2.425,36.0,110.05135276179898
2.425,36.2,118.27232078455205
2.425,36.400000000000006,127.38825094505614
2.425,36.6,135.7251347197569
2.425,36.8,145.56607701356023
2.425,37.0,155.72931489701423
2.425,37.2,166.673998984516
2.425,37.400000000000006,180.74517312288714
2.425,37.6,197.87959684331673
2.425,37.8,146.4785830159087
2.425,38.0,141.6193963421395
2.425,38.2,120.29106896206424
2.425,38.400000000000006,135.6521137853003
2.425,38.6,65.66146800588169
2.425,38.8,80.93795764341573
2.425,39.0,97.17142900086886
2.425,39.2,112.95722288845343
2.425,39.400000000000006,128.25034898084425
2.425,39.6,142.33066747014436
2.425,39.8,155.57504069596382
2.45,20.0,217.27375821831197
2.45,20.2,197.78669998233175
2.45,20.4,160.67858959841394
2.45,20.6,179.58162494414273
2.45,20.8,53.27981013360431
2.45,21.0,68.20573283587748
2.45,21.2,82.73621287269266
2.45,21.4,93.51189455278768
2.45,21.6,103.75485576292188
2.45,21.8,116.14398181686626
2.45,22.0,131.7298778556189
2.45,22.2,148.00415010202983
2.45,22.4,165.07333019178682
2.45,22.6,185.0054217293104
2.45,22.8,203.6190776518458
2.45,23.0,220.01764666406078
2.45,23.2,235.65170959272416
2.45,23.4,251.3118992410512
2.45,23.6,205.07353574791588
2.45,23.8,190.5811179077088
2.45,24.0,151.446277163845
2.45,24.2,168.2071699400289
2.45,24.4,50.008435715798655
2.45,24.6,65.89193264003947
2.45,24.8,82.19483277543216
2.45,25.0,98.35755214476279
2.45,25.2,112.49958716720366
2.45,25.4,122.20063344612777
2.45,25.6,105.38173702248346
2.45,25.8,109.57436061418372
2.45,26.0,116.46580232607775
2.45,26.2,127.1257306880357
2.45,26.4,139.96111768809038
2.45,26.6,154.67112060546722
2.45,26.8,172.61145226772186
2.45,27.0,191.65746661913627
2.45,27.2,161.53428154273084
2.45,27.4,145.17436236143635
2.45,27.6,132.95160093957418
2.45,27.8,148.5255579408519
2.45,28.0,40.210431912334684
2.45,28.200000000000003,51.110774916676085
2.45,28.4,61.24269909664493
2.45,28.6,70.77761015694126
2.45,28.8,81.17893206775292
2.45,29.0,89.8755819584207
2.45,29.200000000000003,102.78993283090234
2.45,29.4,115.96978414183783
2.45,29.6,130.31917327429755
2.45,29.8,146.17947821817432
2.45,30.0,162.9024489932334
2.45,30.200000000000003,182.62325594413448
2.45,30.4,200.59741570697895
2.45,30.6,203.5933940266961
2.45,30.8,185.11435326901278
2.45,31.0,144.11141606414122
2.45,31.200000000000003,145.45444280599227
2.45,31.4,155.49123271362222
2.45,31.6,42.26570792757029
2.45,31.8,48.03803762176966
2.45,32.0,53.50015206857973
2.45,32.2,60.089460588277646
2.45,32.4,68.09391505033189
2.45,32.6,76.5290267860608
2.45,32.8,86.74129029956205
2.45,33.0,98.52776926802747
2.45,33.2,111.14881299964058
2.45,33.4,126.3914603877803
2.45,33.6,141.4162275918244
2.45,33.8,158.2820342165991
2.45,34.0,176.19593960366316
2.45,34.2,173.97695651192095
2.45,34.4,159.59426791329707
2.45,34.6,140.71714678799393
2.45,34.8,155.1258940432802
2.45,35.0,60.3266969028969
2.45,35.2,71.09073953008873
2.45,35.4,81.74267416199496
2.45,35.6,92.63066292770826
2.45,35.8,102.06941928861875
2.45,36.0,109.90575272061588
2.45,36.2,118.41123875377193
2.45,36.400000000000006,127.16204103875329
2.45,36.6,135.66261976202415
2.45,36.8,145.31060598908635
2.45,37.0,155.50526367273716
2.45,37.2,166.32466433194512
2.45,37.400000000000006,181.53230244211866
2.45,37.6,162.78956119108648
2.45,37.8,134.90448922706415
2.45,38.0,115.76932198613028
2.45,38.2,120.52561608904325
2.45,38.400000000000006,135.46568600302757
2.45,38.6,65.50023954242899
2.45,38.8,80.70323126297461
2.45,39.0,96.98141531294507
2.45,39.2,112.61970629626154
2.45,39.400000000000006,127.93507569431888
2.45,39.6,142.05167618872946
2.45,39.8,155.37129024072289
2.475,20.0,217.6994498870382
2.475,20.2,192.07210888034044
2.475,20.4,160.64707352214003
2.475,20.6,179.65607792934284
2.475,20.8,53.20993484575385
2.475,21.0,68.15446912880628
2.475,21.2,82.67961368442982
2.475,21.4,93.53597907036975
2.475,21.6,103.64772160409113
2.475,21.8,115.98101896956015
2.475,22.0,131.5883937974915
2.475,22.2,147.89613267847426
2.475,22.4,164.88886518391763
2.475,22.6,184.9236080817928
2.475,22.8,203.53251220443178
2.475,23.0,220.15550524605177
2.475,23.2,235.86614489952672
2.475,23.4,231.66028647876215
2.475,23.6,205.11899339734495
2.475,23.8,179.7789065135775
2.475,24.0,151.3870448810931
2.475,24.2,168.1518105296475
2.475,24.4,49.74855214299951
2.475,24.6,65.67317848570124
2.475,24.8,81.95632896194999
2.475,25.0,98.21519089814032
2.475,25.2,112.2927954424662
2.475,25.4,122.25021475804579
2.475,25.6,105.32673161323218
2.475,25.8,109.53558523278569
2.475,26.0,116.42957240737215
2.475,26.2,126.88433228666116
2.475,26.4,139.72464448297956
2.475,26.6,154.5812505597296
2.475,26.8,172.69670730089652
2.475,27.0,170.6046715498656
2.475,27.2,136.16159340287243
2.475,27.4,115.7617959923857
2.475,27.6,132.5365251757143
2.475,27.8,131.0624526180336
2.475,28.0,40.034588869879954
2.475,28.200000000000003,50.85368069422196
2.475,28.4,61.03101970206466
2.475,28.6,70.59176440257754
2.475,28.8,81.1632193175609
2.475,29.0,89.8674492655504
2.475,29.200000000000003,102.35124128325475
2.475,29.4,115.8621766231206
2.475,29.6,129.81967493776813
2.475,29.8,145.96052591940904
2.475,30.0,162.65814942106118
2.475,30.200000000000003,182.341587258233
2.475,30.4,200.61654015049615
2.475,30.6,191.5717128183706
2.475,30.8,178.05790669226468
2.475,31.0,144.50116894724155
2.475,31.200000000000003,145.144918318677
2.475,31.4,128.3343952177161
2.475,31.6,42.28769591991641
2.475,31.8,47.98772060960698
2.475,32.0,53.40471962857433
2.475,32.2,59.97888403642675
2.475,32.4,68.01639905395993
2.475,32.6,76.40824043068523
2.475,32.8,86.51078332841605
2.475,33.0,98.1312864089501
2.475,33.2,110.772700511004
2.475,33.4,125.94825574824331
2.475,33.6,141.10310532098805
2.475,33.8,158.04729412820507
2.475,34.0,176.20201516909236
2.475,34.2,168.505617143186
2.475,34.4,147.43673526307907
2.475,34.6,140.37468508614208
2.475,34.8,154.77381347531798
2.475,35.0,60.1902040798507
2.475,35.2,70.90074379811395
2.475,35.4,81.78215756927679
2.475,35.6,92.42216060398607
2.475,35.8,101.8472648866537
2.475,36.0,109.78498422943238
2.475,36.2,118.41266117015557
2.475,36.400000000000006,126.96568468232981
2.475,36.6,135.49035064985452
2.475,36.8,145.0482684935576
2.475,37.0,155.21710341588133
2.475,37.2,166.0461568403
2.475,37.400000000000006,182.67648107814085
2.475,37.6,148.89220527833146
2.475,37.8,128.24929717641038
2.475,38.0,106.26166442027889
2.475,38.2,120.71167896408463
2.475,38.400000000000006,116.92719393630139
2.475,38.6,65.3127399064932
2.475,38.8,80.49142330907061
2.475,39.0,96.91365457949857
2.475,39.2,112.29140172454561
2.475,39.400000000000006,127.65792236448908
2.475,39.6,141.77760441641655
2.475,39.8,155.15253236513274
2.5,20.0,178.95003084385917
2.5,20.2,142.81379052655853
2.5,20.4,160.59900670686574
2.5,20.6,172.26756643573464
2.5,20.8,53.13760284368998
2.5,21.0,68.1649483429957
2.5,21.2,82.63709161477912
2.5,21.4,93.5739883858409
2.5,21.6,103.57163172290322
2.5,21.8,115.86665188677185
2.5,22.0,131.4539092924754
2.5,22.2,147.76168049446568
2.5,22.4,164.74972459841473
2.5,22.6,184.85935982547073
2.5,22.8,203.41059955864586
2.5,23.0,220.32415972537612
2.5,23.2,236.25166523508915
2.5,23.4,222.3496615077551
2.5,23.6,177.23873430850819
2.5,23.8,136.075757671837
2.5,24.0,151.39112531802976
2.5,24.2,156.16706123664724
2.5,24.4,49.50669786041235
2.5,24.6,65.4446818151502
2.5,24.8,81.7165274034538
2.5,25.0,98.00999403919177
2.5,25.2,112.0535999613001
2.5,25.4,100.16449918207044
2.5,25.6,105.27033256150989
2.5,25.8,109.50219379764079
2.5,26.0,116.36972716075115
2.5,26.2,126.64914225785273
2.5,26.4,139.4966828662991
2.5,26.6,154.56180137530498
2.5,26.8,172.8872232959247
2.5,27.0,161.09407438221535
2.5,27.2,136.25489350546937
2.5,27.4,115.38849222236914
2.5,27.6,132.06880171651414
2.5,27.8,130.97713461968357
2.5,28.0,39.84270298217626
2.5,28.200000000000003,50.61759705052879
2.5,28.4,60.821275612458365
2.5,28.6,70.48516510576601
2.5,28.8,81.03483634013355
2.5,29.0,89.9425342273947
2.5,29.200000000000003,101.92815467828203
2.5,29.4,115.68813119138183
2.5,29.6,129.35383197414936
2.5,29.8,145.66980813022073
2.5,30.0,162.55848264799693
2.5,30.200000000000003,182.06512028994547
2.5,30.4,200.7519531588396
2.5,30.6,173.82483951803212
2.5,30.8,157.75232625822954
2.5,31.0,144.65062898602017
2.5,31.200000000000003,145.05598443551793
2.5,31.4,54.66372976796791
2.5,31.6,42.279636638747334
2.5,31.8,47.9838331381807
2.5,32.0,53.30167317714559
2.5,32.2,59.84144807941873
2.5,32.4,67.84649963721701
2.5,32.6,76.24883876523867
2.5,32.8,86.37490274984374
2.5,33.0,97.75560986321095
2.5,33.2,110.4118055259956
2.5,33.4,125.51038799452506
2.5,33.6,140.82375158275397
2.5,33.8,157.8788086321651
